agricultrendsyieldregression.country,agricultrendsyieldregression.crop,agricultrendsyieldregression.coefficient1,agricultrendsyieldregression.coefficient2,agricultrendsyieldregression.intercept,agricultrendsyieldregression.mse
Cameroon,Apricots,119.65679538534476,23.9276559906211,0.9491085006848415,9.052840885199268E8
Grenada,Spices nes,11.80733324550488,2.5187504867853043,0.09307473478149608,1.1721692760054436E7
Ethiopia,Seed cotton,10.038559825830282,3.906660459766154,0.1663728831893631,8.069691603271319E7
China,Fruit citrus nes,170.40340030809028,24.379927217375116,3.4963947315992367,1.038734010238318E10
China,Spinach,333.7654630866765,46.434459853220666,6.914532318683878,2.2233266764402557E10
Antigua and Barbuda,Eggplants aubergines,261.9393114608041,38.46216797443193,1.4536459384611007,3.849953893913357E8
Hungary,Roots and Tubers Total,366.71366461719373,76.62691994652336,7.4080215916739,2.483338345150852E10
Yemen,Leeks other alliaceous vegetables,20.189933109184945,37.1414937356095,1.52497609199063,4.807320946439783E9
Madagascar,Bananas,274.26068893933615,51.902035024971504,2.2799634591799434,1.2811195540812445E9
Liberia,Coconuts,78.0774606000468,10.400798453541324,0.40697026932276653,1.0055856199547014E8
Peru,Sweet potatoes,563.2497241855641,88.39473920282657,4.439389552541934,4.539553676898009E9
Chile,Pulses Total,30.405070626921695,4.270966770758228,0.5304182350609871,1.2471602994962427E8
Democratic Republic of the Congo,Oranges,610.3729799847856,118.91817851404967,4.9259346454219886,5.815784907485616E9
Zimbabwe,Lemons and limes,147.94553758086076,59.995659314629506,2.774982722969986,2.954825109865305E9
Republic of Moldova,Oats,10.222771558391548,2.6326367427368185,0.2557408531248338,2.0779865665956056E8
Australia,Coarse Grain Total,27.753700841252623,14.857771486865802,0.6891948834292151,2.0937034762531045E8
Nicaragua,Fibre Crops Primary,30.74904829529623,3.977478512632269,0.15743734125354256,2762149.584744615
Libya,Peaches and nectarines,8.078162748261022,45.93811172356259,2.039290884742908,6.386818148992461E9
Zimbabwe,Anise badian fennel coriander,7.943985843137686,3.298136485086518,0.15031220235202467,3.0084351441247948E7
Sweden,Onions dry,658.1387901120439,26.69559399423282,12.22914348483761,6.4270080528668205E10
Bhutan,Pears,11.099627498891854,0.8881174418113618,0.07417121369705472,6.910731195256919E7
Slovakia,Cabbages and other brassicas,181.47685387209359,24.879609461449114,2.979873030537247,2.761959479928056E10
Argentina,Avocados,74.73354310155392,22.2001095690109,1.5675277102248308,3.566560255442424E9
Sweden,Fruit Primary,546.3875568300153,18.763243514414746,10.654417033935074,1.1435468558462685E11
Saint Kitts and Nevis,Pineapples,116.66951451716406,16.258299694373797,0.6561685710807297,1.2182392231057482E10
Cabo Verde,Oilcrops,43.54365967350633,31.067516665028535,1.346974935392486,7.659774887595395E8
Malta,Peaches and nectarines,42.516507155661046,26.93938340207795,1.3841137432504365,1.5971200720510565E10
Bahamas,Mangoes mangosteens guavas,54.41604476337861,12.156039360521072,0.4806824011737624,2.995165254048791E10
Portugal,Pumpkins squash and gourds,547.7326172332935,122.40507538200339,7.927614704484103,2.256564761897156E10
Ukraine,Coarse Grain Total,20.80503664837531,4.232159828612484,0.46393638162798323,6.024384901095988E8
Egypt,Bananas,46.18945980101046,305.9716919236168,13.426094360723303,8.791430601117287E10
Mozambique,Wheat,35.83383237343577,10.548816926618843,0.44279465689479663,7.075776998859647E7
Israel,Nuts nes,26.504261866749086,22.350693227975263,1.0911924510735878,2.455465868778892E9
Bahamas,Cereals Rice Milled Eqv,81.0471828083865,19.14620615685657,0.7558714365117499,4.315285377465515E8
Central African Republic,Pulses Total,30.161474104733905,6.882961567047836,0.27222746609893,2.2406999100485466E7
Angola,Sesame seed,9.615192474416812,2.597656794158786,0.11912605633687166,4743933.41124006
Netherlands,Cabbages and other brassicas,906.126698610398,136.91684851311902,13.835838733705732,7.846990658227728E10
Antigua and Barbuda,Fibre Crops Primary,4.120610456285555,0.56989983534854,0.022047955947948963,522538.7224367978
Zimbabwe,Oilcrops Oil Equivalent,3.9010350553054094,1.529832515560028,0.07120303037763666,2099721.81709299
Belarus,Rye,21.712680841251668,3.086125073018991,0.42029941455795766,4.7539276824192417E8
Honduras,Cereals Total,57.10220619751129,8.371868253959665,0.34623600411578304,1.7938560396846633E7
Pakistan,Roots and tubers nes,110.1132272058459,94.19594798730873,4.7305524808009425,2.4256781946495647E10
Brazil,Roots and Tubers Total,557.340040477661,94.56505355447018,3.7675852535409335,2.098448372771203E9
Albania,Oilcrops Oil Equivalent,8.252278522939047,1.1924982042841896,0.10302222708296943,4325424.485070237
Slovakia,Cereals Rice Milled Eqv,43.4883309303654,5.975606169338916,0.710848672107336,1.4566667046485527E9
Mongolia,Roots and Tubers Total,74.704992184056,-0.24381516015993643,4.079202736310497,7.877820480018056E9
Czechia,Vegetables leguminous nes,39.47419204640216,5.917303550523107,0.6922838105660871,1.7440343193887696E9
Gambia,Cashew nuts with shell,6.433398737665949,2.086097378176854,0.07419321182660994,2.567930543136693E8
Bosnia and Herzegovina,Barley,41.98138633086601,5.039458876648046,0.48419123844109113,5.678312486036869E8
Jamaica,Rice paddy,97.32455487883061,14.520537141905919,0.5777724362757352,1.5919312339195678E8
Denmark,Barley,113.56050674920267,16.113961412787067,1.9801190360204275,1.5455261947260218E9
South Africa,Hops,12.464169734631843,6.041698865993359,0.3335216391778476,4.952394916878181E7
North Macedonia,Cereals Total,28.09255388440666,5.517748677526595,0.5401718085651154,7.769155619529276E8
Grenada,Fruit Primary,211.26218581786074,45.33732745378824,1.6911234746657293,7.524381180279286E8
Republic of Moldova,Fruit fresh nes,5.911506263099966,1.4816294361036701,0.14941642735055044,8.376822525764018E8
Japan,Pears,922.1545971811623,78.35005545510286,6.740639463044049,8.729925777440912E9
Republic of Moldova,Treenuts Total,17.830946961343628,4.676982802662602,0.4462641982142221,6.467895669121821E8
Venezuela (Bolivarian Republic of),Wheat,50.12501504569415,7.718578049658315,0.2976264879465751,1.23125054769199E8
India,Grapes,661.3550098624352,179.5931181473379,7.482028492375518,1.830436037505804E10
Turkey,Coarse Grain Total,44.63694608655967,11.08671880355493,0.9435586942659868,3.9644570290960014E8
Malaysia,Oilcrops,1142.240287068574,109.28750838105631,4.125225586869729,7.434365447627919E10
Guinea-Bissau,Fruit Primary,181.2922140806795,37.89177653156992,1.4055586404149814,3.8620654121138453E8
Mozambique,Treenuts Total,21.9156983984799,6.384967304121705,0.2678368207207913,2.3782414414139032E7
Papua New Guinea,Tea,56.19471220485329,5.759373028867668,0.22562482215045762,5.884829230765637E7
Chile,Sunflower seed,38.885246673427126,5.42093593752438,0.6738944647519924,1.8983344522505075E8
Brazil,Persimmons,495.32948516050175,84.18192145439231,3.3351429712884433,4.053313807482568E9
Zimbabwe,Oranges,106.26933713569363,43.24314999251006,1.9888708543448175,1.7238518557536275E9
Thailand,Fibre crops nes,37.652099065511166,7.191226174248582,0.27311218104665885,2.062239205779993E7
Turkey,Safflower seed,19.46431251739132,4.827520410762051,0.4110731684040703,7.298693164256069E7
Iran (Islamic Republic of),Quinces,63.677769774103865,66.44873743291662,3.7580187320096066,6.340369298417985E9
Italy,Lupins,40.335517608181284,6.99353438722052,0.5517113945036706,1.0752590213545172E8
Bangladesh,Lemons and limes,110.10955671679613,13.573556773616087,0.5391297882462976,2.5525977649760015E7
Niger,Pulses nes,3.466570138777597,6.436392178700971,0.23513936879786004,2.65109298343488E7
Australia,Flax fibre and tow,1.3465819313677383,0.767474923949763,0.03590875921043661,9.771413545928985E7
Japan,Peas dry,75.78510793246191,6.487032811487737,0.5502754552586501,7.997685798446296E7
Bahrain,Pumpkins squash and gourds,44.950333662777275,275.06518897527377,9.863399476526743,1.3011819977521788E11
Czechia,Pulses nes,17.081811332568936,2.5295900515841607,0.2999108545278021,2.6821732528643554E8
Colombia,Seed cotton,68.81341792611215,7.705049934552244,0.3114853637462912,1.1181032185312198E7
Ghana,Sugar cane,967.3891434115961,276.2623327523963,10.122237393431321,3.615304536864217E10
Croatia,Cow peas dry,56.229603862578124,7.9090307271300535,0.6691726576745245,1.1436240866007187E9
Belgium,Tobacco unmanufactured,24.557485065714733,3.503071184608687,0.33009364202352925,7.44623545925057E8
Hungary,Beans green,116.82285223138885,24.461835731537278,2.350051077842297,2.8654304553803144E9
Iraq,Lentils,5.890174039086304,8.341778357517951,0.3845551005906028,7.150198111368573E7
Ecuador,Wheat,36.122551175657534,5.0019390260786185,0.22875461115905854,9549213.99549603
Gabon,Fruit fresh nes,59.471989303904124,9.830595061166703,0.39199932326021014,2.6389003809307132E7
Mexico,Fruit fresh nes,188.91809333036164,66.91081866270765,3.15438445836018,3.7954033595488873E9
Colombia,Watermelons,559.1240809175312,63.8266405887749,2.5862694034198492,9.715256032746936E8
Syrian Arab Republic,Pistachios,9.6423298950877,7.4126320695822185,0.40667367171406404,1.0066239053887437E8
Philippines,Pepper piper spp.,56.82193935048568,7.260076006877157,0.27664960753805434,9.369873171555899E7
Cyprus,Pulses Total,17.196544559883787,8.62200990360073,0.4526076917131572,9.057573382379967E7
Belarus,Cherries sour,35.94948080518382,5.103824508183486,0.6838265919859623,1.7808877941368659E9
United States of America,Carrots and turnips,809.3075648097067,102.4898855136127,14.379737233246031,8.272152519443044E10
Guinea-Bissau,Roots and Tubers Total,279.71366267315176,58.85531397805434,2.178162172781672,9.599680744116035E8
Botswana,Groundnuts with shell,8.72723714643057,6.001366165289085,0.27570025889479893,4.160989558983103E7
Zimbabwe,Maize green,22.464139868700897,9.285802827875933,0.42136890370331004,3.8001505884154624E8
Saint Lucia,Pulses Total,85.44431921224916,12.153759547157543,0.4666356983057665,3.119766009311454E7
Spain,Grapes,84.94792689483745,24.5546321543605,1.7405967605489905,1.344636689669885E9
Gabon,Fruit citrus nes,193.08619648933023,32.06932295168878,1.2800447542738316,2.3045436620200306E8
Iraq,Onions shallots green,79.41842244795629,112.35770367732697,5.185024197290025,1.2418884144129223E10
Burundi,Cereals Total,43.92450689866835,9.153726125933487,0.4414282863093005,5.4567716074635655E7
Democratic Republic of the Congo,Onions dry,214.03074836142494,41.715975847269746,1.726985642512843,7.460844111355081E8
Japan,Onions dry,1735.9175453301116,148.0207632122714,12.608365061523834,3.3694217955481155E10
New Zealand,Grapefruit inc. pomelos,948.1190705302828,69.99103578844039,6.68907055325032,1.227967062282957E10
Indonesia,Tobacco unmanufactured,24.379057863966928,2.789442642341513,0.10671820558916457,3655231.160108192
Iran (Islamic Republic of),Sunflower seed,7.0713932031469575,7.454021147057679,0.42041027188310404,8.304061912147078E7
Liberia,Groundnuts with shell,25.997167970257074,3.409780493650813,0.1342530634374162,1473297.202933027
Timor-Leste,Cabbages and other brassicas,115.953950505659,22.584064781390982,0.8914327156058193,1.7857027503390565E9
Jordan,Dates,15.130959764987246,35.09876121746631,1.827918445160235,2.0616531540969887E9
Marshall Islands,Oilcrops Cake Equivalent,5.727380904798042,0.7975095243296638,0.028584067344549966,1383170.665762169
Netherlands,Linseed,32.5201206999749,4.875936512296603,0.5024039849345904,1.0281267135703006E8
Romania,Beans dry,13.539432326954547,2.664813755362721,0.27632182387382137,5.839053863949466E7
Slovenia,Currants,47.43320430573792,4.707885997485706,0.4599056535638706,1.7104353550052383E9
Nepal,Chillies and peppers green,40.055288156280156,5.165639179318158,0.39398253971349223,7.892310278356311E8
Latvia,Blueberries,4.356642894336863,0.5306131192925388,0.07838569488045394,1.882653766932394E8
Fiji,Tomatoes,279.4903154114044,31.122482339454304,1.2789406981769467,2.261499379072816E9
Indonesia,Cabbages and other brassicas,621.1108347050009,70.88564490373699,2.7076111479198133,2.9224716902776127E9
Hungary,Rapeseed,36.52274393602042,7.588877758191117,0.7367540070340621,2.3392326891678268E8
Belarus,Vegetables fresh nes,183.27303415263714,25.736570211788727,3.49854765958679,3.4922741771732925E10
Panama,Potatoes,607.6216891990481,68.41232878070612,2.677128942724453,2.700361347020343E9
Australia,Vegetables fresh nes,556.0927641632475,300.4523255099611,13.935281839902311,8.124919976108168E10
Congo,Eggplants aubergines,269.75367735333697,50.36300395853745,2.029510212158484,6.385922989253161E9
United Arab Emirates,Coarse Grain Total,21.22988533398094,113.03237691829047,4.1262772119424715,4.264589477732189E10
Spain,Vegetables Primary,533.1159985732394,154.31145039817957,10.927320776323198,5.218865821153365E10
Sweden,Apples,164.70615660885403,7.535919113413924,2.9789732034269534,1.3476527305238443E10
Romania,Tobacco unmanufactured,24.0208960282057,4.608443804274686,0.4800021008692868,1.0192376837241861E8
Argentina,Oilcrops,35.99259921702492,10.722765978268074,0.7615421878173252,2.6686013189529637E8
Colombia,Vegetables fresh nes,629.2132265935527,71.1765353551556,2.889028058730429,2.037519845951383E9
Rwanda,Peas dry,23.075288263045127,4.268821874519105,0.2251693044196811,1.7141675097317506E7
Algeria,Barley,2.8560708682583846,9.105573034265333,0.39548868589441777,8.128553926228479E7
Kenya,Cauliflowers and broccoli,163.94491764627904,72.48996789195088,2.89913236187228,2.5155093252284145E10
Albania,Cucumbers and gherkins,425.6250128291376,65.38300133272773,5.50133773391235,6.136720633396601E10
C�te d'Ivoire,Yams,346.431678047791,80.26639537985008,3.04303368525622,2.3126178380644903E9
Kenya,Strawberries,77.82330289004285,34.729193072716214,1.3878489871254382,5.570772492056781E9
Malta,Vegetables fresh nes,161.7958997253449,94.87592839037221,5.002465263890111,1.2181944264541105E10
Croatia,Lemons and limes,47.675639725032084,6.771474409097101,0.5704686508998413,9.33875647773493E8
China,Pulses Total,27.458486673765577,3.817843313056926,0.5692990209559649,1.3562760700601566E8
Ethiopia,Coffee green,7.537674326519766,2.9331900981379486,0.1247425380787357,4.448264748963471E7
Sri Lanka,Sugar cane,1857.6633915875789,382.4965658803588,14.04610985007804,5.487034887268623E10
Zimbabwe,Grapefruit inc. pomelos,151.10114524288156,60.92530288522211,2.8042767255738585,4.349461803912532E9
Cambodia,Sweet potatoes,267.3265827744683,45.60085969469203,1.700937758486666,1.0000084232199314E9
Burkina Faso,Tangerines mandarins clementines satsumas,127.80959736206505,57.59601726503487,2.0119538674607296,5.223120248739984E9
Syrian Arab Republic,Sunflower seed,16.815249315050824,12.576846290516807,0.6960592086932408,2.2144923876217827E8
Sri Lanka,Fruit fresh nes,162.4714605585066,33.32013340668668,1.2181928175365142,1.4059934213588946E9
Mozambique,Sweet potatoes,207.78201358203793,60.7237806813579,2.5449680538770543,2.519587051034799E9
Portugal,Coarse Grain Total,57.50640518721813,12.92640396823907,0.8266832470168628,3.748961672776461E8
Greece,Carobs,32.97886961993354,9.947096333689059,0.648944584736461,6.946537750707924E8
Cameroon,Chestnut,26.21280110827436,5.238330028675829,0.2078150877646026,4.306431168824615E7
Portugal,Chick peas,13.836653823073505,3.085363688205128,0.19893326755857785,1.5572775861971326E7
Kuwait,Watermelons,53.42413690400012,158.35932207751512,6.1221168275709195,4.0166825621413315E10
Montenegro,Wheat,18.40129130567173,1.9220751142468604,0.19431758287278925,8.951646536652347E8
Madagascar,Tung nuts,32.00047598567805,6.054144167862023,0.2658458317613356,2.4816560152761314E7
Kazakhstan,Fibre Crops Primary,2.521492679603905,0.8159925656530765,0.12491394823343391,4.337826517233048E7
Spain,Sugar cane,1518.7056499916607,434.81371000657487,31.156088201154233,4.163538601287342E11
Benin,Roots and Tubers Total,304.535047230456,97.99202716213189,3.532545732546501,4.352759065697462E9
Netherlands,Potatoes,1097.4247718963547,164.4546190611903,16.74079154185479,1.0428027214356892E11
China,Maize,79.0057499091534,11.091078317226371,1.635108108631218,1.2684016423837216E9
Madagascar,Potatoes,252.6809269729976,48.008245446021796,2.104985277361406,9.986276984707383E8
Guinea-Bissau,Pineapples,77.67038112857239,16.656412030912154,0.6123177213828669,2.857898622429594E8
Uruguay,Lemons and limes,266.390939465357,45.080479790084915,2.502266603532011,1.1549344243888052E10
Czechia,Beans dry,8.401684749898278,1.2067215733839738,0.14556042884102097,1.7943264539492735E8
Nepal,Walnuts with shell,74.53912860351775,9.621106807967925,0.7386246565168155,1.0058929049860152E9
Malta,Oilcrops,16.186945645832566,9.51483602115878,0.5013518925705477,1.3152243186357236E8
New Zealand,Pumpkins squash and gourds,835.3003108011559,61.82973519353723,5.926896025115516,6.940096877355982E9
Syrian Arab Republic,Cereals Rice Milled Eqv,12.933915570390866,9.488285369136614,0.5234024665989676,1.3847204123777837E8
Albania,Oilcrops,41.32250764574401,5.913971633979257,0.5120372930335055,1.0716456347725248E8
Venezuela (Bolivarian Republic of),Oranges,476.0343950694371,75.30348356408788,2.939718119109359,1.8738756388794208E9
Algeria,Tangerines mandarins clementines satsumas,30.563399465632582,98.40480273374428,4.289273750722394,8.64108403049443E9
Paraguay,Beans dry,28.12194741422683,7.130804596217346,0.30402040629925364,2.7963319133448236E7
Samoa,Pineapples,1061.9879052383137,120.57472074792462,4.445017724037092,2.5973852879885983E9
Romania,Chillies and peppers green,219.20071545524803,42.013453484818676,4.410580816419507,8.027823884800566E9
Mozambique,Pineapples,230.1373873833198,66.9361510773118,2.8127602253874797,2.521764648579478E9
Sweden,Rye,97.10879080502997,4.049381876701645,1.8108774796335354,1.3886128940455694E9
Dominican Republic,Fruit Primary,600.6898105041198,122.01044295213505,4.961671303869368,6.106215320439556E9
India,Jute,58.678708241996574,15.805655205594704,0.6585454540406525,1.4616778074268514E8
Georgia,Treenuts Total,24.732902074806553,2.1976629328875266,0.3239436508989705,2.5803326182285726E8
Saint Vincent and the Grenadines,Bananas,388.12900754926545,80.90973485584277,2.974565897548942,2.2751786669679837E9
Republic of Korea,Beans dry,37.18579774191612,3.7129852331704143,0.3180584323870906,2.796102696419607E7
China,Apples,131.44134631080806,18.679746506747232,2.712262743073677,4.976596269439033E9
Bosnia and Herzegovina,Peaches and nectarines,59.70257026398105,7.224207276416585,0.6904619942980286,1.2393299612017562E9
Iran (Islamic Republic of),Sugar beet,212.43746557782487,221.23550639846508,12.490537425405149,7.104287996472263E10
Ethiopia,Coarse Grain Total,14.257069604000662,5.558695663142882,0.23532410843967586,1.641847575972349E8
Kenya,Asparagus,61.30524430351451,27.385815189698537,1.0947373446799051,4.272737260786381E9
Bosnia and Herzegovina,Chillies and peppers dry,125.15162419484307,14.99920502358291,1.444278937238063,4.965291917295452E9
Bulgaria,Pulses Total,19.3561356813858,4.582802748228982,0.4130429073238687,7.72649025238041E7
Slovakia,Pulses Total,20.796996664187873,2.847245900481277,0.34001942458697276,3.4002185938718957E8
Zambia,Soybeans,33.27352106390146,8.863226872127886,0.401022230511757,1.1416265570327511E8
Kuwait,Wheat,6.0462510056608405,17.79957682513661,0.6869925696321632,8.318754082600195E8
Syrian Arab Republic,Oilcrops Cake Equivalent,9.080090814679485,6.867725997873302,0.378604333047948,7.001477868933597E7
Uzbekistan,Grapes,20.441501549394076,15.609806343392176,1.2102322207426657,4.432562987242741E9
Niger,Potatoes,66.70083264592232,123.75110115762008,4.4787542456766465,2.0426602568205982E10
Sao Tome and Principe,Coarse Grain Total,77.2691199439454,10.790676681182312,0.45112955897280543,3.1031554071617577E7
Kazakhstan,Linseed,2.6932561964925816,0.886340482679699,0.1326582336566909,5.4961665959027685E7
Malawi,Seed cotton,23.210307785243426,5.6197322688552145,0.2560947659329484,2.4874246487972155E7
India,Maize,50.967246387584574,13.682494850463097,0.5702529181987457,1.1764687326499519E8
Malaysia,Cocoa beans,30.212310298528518,3.1671203074615093,0.12329829587265076,5242183.261889981
Libya,Bananas,5.782015136273703,33.412280365374116,1.530603856466112,1.976592356397009E10
Peru,Lentils,28.92374985324983,4.516397293930558,0.2265046726479342,1.6219284313930638E7
Iraq,Lettuce and chicory,108.75632325695476,152.20272936073584,7.034338776184413,2.312431923980201E10
Mali,Lemons and limes,56.917752969305944,59.146425617941226,2.04720474135161,1.0591740031310375E10
Uzbekistan,Oilcrops,178.7048697634866,135.87738722987913,10.70535138186115,3.793374243807294E11
Tajikistan,Pulses nes,18.705391804019136,2.3680827906035518,0.48701973891151185,1.5170490432960033E9
Italy,Castor oil seed,5.113831588500737,0.8518405507137964,0.06951963908924978,1.4595314070608392E8
Malawi,Treenuts Total,23.760669341118277,5.934397421687805,0.2690403079090159,3.99682336761904E7
Croatia,Millet,51.2192822998246,7.004790346132284,0.5962524409420574,9.785676195186896E8
North Macedonia,Cherries,33.07455426109808,6.3896278103856945,0.639487366694417,1.6964919784522607E9
Democratic Republic of the Congo,Cassava,295.16687641796284,57.643142203901945,2.384972568774566,1.395369233553896E9
Saint Vincent and the Grenadines,Cocoa beans,9.344210661559345,1.950599906337312,0.07161362483491224,1238507.751456939
Paraguay,Oilcrops Cake Equivalent,38.30393625583409,9.59016581163781,0.4090119136763117,7.395458233721372E7
China,Cassava,304.5913472230328,42.19403925048378,6.320549871285006,1.6297313477550087E10
Brazil,Tangerines mandarins clementines satsumas,663.5039203725684,112.6509516700207,4.482654374543716,3.345778177384718E9
Sudan,Cereals Rice Milled Eqv,0.2055988192911511,0.135232253786416,0.004865006422790885,2.8585568383328732E7
Mali,Maize,16.231426923706238,17.118553253918016,0.5980366668995342,1.763732916984893E8
Uzbekistan,Vegetables fresh nes,86.43368155173555,64.41075876896339,5.015887254800168,8.138851131916005E10
Solomon Islands,Tobacco unmanufactured,34.701750453383404,3.4351021549571783,0.1336747325845009,973145.1002184355
Tajikistan,Cabbages and other brassicas,159.4036452115492,19.856871457856474,4.272071359209422,5.2125388477565346E10
Latvia,Vegetables Primary,147.90151760894614,18.006377283197672,2.7124792457256737,2.0041274387114243E10
Paraguay,Apples,160.20854495179375,39.74638938085882,1.6935822555030309,3.475958483629378E9
Kuwait,Cereals Total,18.052646751146245,55.26108131633257,2.1398539125272493,3.650924918114675E9
Belgium,Beans dry,27.982808752316686,4.006595346136661,0.37859217967583414,1.0231393525425967E9
Brazil,Walnuts with shell,48.86293117779304,8.291580595399655,0.3284017357456884,1.0779612806807375E8
Eswatini,Citrus Fruit Total,203.44527392161132,62.356886176248246,3.0872884838296852,3.443578531433686E9
Israel,Vegetables Primary,309.5766554916971,250.37844618362632,12.580732062208046,7.073443382238092E10
Belgium,Rapeseed,32.68565510025722,4.6878610365629125,0.4416898452154771,1.3262266096596599E9
France,Fruit Primary,295.64223554740755,46.39904074990794,4.225224819387756,6.413132845000891E9
Iran (Islamic Republic of),Olives,20.93279576430722,21.408671225434027,1.2184134885233666,7.07708644417679E8
Russian Federation,Sorghum,7.340335986939879,-1.127234153020335,0.2090746033244823,1.2347312518822518E8
Kyrgyzstan,Rice paddy,14.885944122655363,1.3122063913923916,0.4772405884912614,6.674348728554708E8
Czechia,Chillies and peppers green,206.37163393625377,30.970613918718513,3.6183224127219034,4.217841857271297E10
Equatorial Guinea,Oil palm fruit,435.1089326519753,59.0488069831465,2.3957502164361886,5.0722117706106514E8
Bangladesh,Castor oil seed,25.566509579859947,3.155991893583447,0.12527155019995698,1452129.6422742605
Latvia,Quinces,13.74143216907013,1.7131205563269452,0.25134589139630925,3.292952958322844E8
Bulgaria,Fruit stone nes,109.46714825086183,25.38419458651113,2.3571465693522033,8.201129047676345E9
Yemen,Walnuts with shell,2.438631541497551,5.222435939533343,0.21705472257862848,8.953219627761788E8
Philippines,Tangerines mandarins clementines satsumas,126.77764137213332,17.56117621551066,0.6754221428197349,1.845927777393546E8
Lao People's Democratic Republic,Tea,44.16722494223754,7.332440879478389,0.3082977092004578,2.093677771802177E8
Zimbabwe,Bananas,116.58296836589967,47.17930256501058,2.1821258184962415,1.8370485388162725E9
Dominican Republic,Sorghum,108.56179034574936,22.728429065582475,0.9248599608178725,2.3602242238919625E8
Hungary,Cauliflowers and broccoli,268.6147969387056,56.05397093721198,5.426158158137613,1.3314645545577942E10
Romania,Poppy seed,13.62119335387678,2.704283227069509,0.2806539619689466,4.88484837036393E7
Senegal,Groundnuts with shell,21.669648030647075,9.936985996886076,0.35397687951248913,4.8395638350724764E7
Nicaragua,Oil palm fruit,601.7433435317755,77.24442164751197,3.0281835357481506,6.365290613848328E9
Brunei Darussalam,Rice paddy,51.792855846794744,5.512836467608677,0.212462450780745,3.804748867022108E7
Slovakia,Melons other inc.cantaloupes,97.26868826357779,13.398856155152009,1.6041434845805973,7.793691461038709E9
Spain,Seed cotton,52.60534990151378,15.439506792376225,1.0955528690511234,5.570033882202036E8
Yemen,Fruit fresh nes,41.514528382094426,78.66635737977406,3.26840768321806,4.918155133697941E9
Botswana,Pulses nes,5.8673087953052105,3.959433516291716,0.18348663864292436,1.8048747132145878E7
Trinidad and Tobago,Lemons and limes,146.09084832670214,27.883503599565906,1.0661667982347653,2.8715045754745936E8
Romania,Beans green,82.36937500623372,15.849716113192558,1.6548695632585082,1.2033705533867772E9
Mexico,Figs,140.25010299868512,49.87591200591569,2.3572956312581237,2.2950522025914E9
Hungary,Hazelnuts with shell,15.581457389973634,3.3509090637120034,0.31864934458454985,1.6026006661466688E8
Bulgaria,Fibre Crops Primary,8.341303662081891,1.9478138727852858,0.17651785117711008,1.339820210072321E7
Spain,Cherries sour,44.02534481432422,13.218921652648646,0.9114742984416037,2.4070316035004296E9
Spain,Pumpkins squash and gourds,687.1291234656375,198.97534169755127,14.079761211237928,8.695540117201605E10
China,Pistachios,21.592810354320047,3.123661951735817,0.44586211420771255,3.099860006781563E8
Italy,Cucumbers and gherkins,720.6424954136728,125.68782067859087,9.875286405862635,3.622086730087393E10
Israel,Fruit tropical fresh nes,0.6435778067791945,0.5456686235635617,0.02676780159950149,1527482.0628095015
Albania,Tangerines mandarins clementines satsumas,100.37168180978959,14.647639456811849,1.195130616356849,2.361337609199534E10
Djibouti,Vegetables fresh nes,40.51098071854567,68.72659301217234,2.4468178898887443,2.575747605851756E9
Bosnia and Herzegovina,Tobacco unmanufactured,20.696360175558585,2.460516562685359,0.23768501995386873,1.3814226606280437E8
Ukraine,Carrots and turnips,117.91647444831133,23.909587985240883,2.6174656232496365,1.8768043763930122E10
South Africa,Peas dry,18.50913563204119,8.864993913203152,0.4904777713854652,1.0556341100583631E8
Ireland,Wheat,243.26772958269277,23.419725455252898,2.4636083060285485,2.1018580189351366E9
Congo,Cereals nes,13.822563207528402,2.577955509488063,0.10387880403030576,2.3166311201929845E7
Comoros,Yams,125.41321947338837,23.156646924848506,0.904814661620337,1.2211582090140247E9
Germany,Cereals Rice Milled Eqv,131.99525419729449,19.30571837802652,2.1721272667574816,1.9559268596080222E9
Paraguay,Castor oil seed,42.05178961740343,10.716761454289372,0.455677583984023,6.2571209314525954E7
Nepal,Millet,41.365015071343045,4.945481924170374,0.3877637486080711,3.9022590793539196E7
North Macedonia,Sunflower seed,12.578732250625013,2.447717400508334,0.2397460510182241,1.5794602610272452E8
Congo,Leeks other alliaceous vegetables,113.19145242638146,21.133057403616718,0.8516289848080615,1.1231786549877546E9
Namibia,Vegetables fresh nes,48.22092306857491,43.3255292421833,2.128748163216553,1.9742056558706954E9
Sri Lanka,Lemons and limes,228.30738812601305,48.691904255168545,1.804105579311484,2.6229847377350683E9
Gabon,Cocoa beans,6.057277351324109,1.0015905249540114,0.04010917044102944,899973.151798281
Venezuela (Bolivarian Republic of),Papayas,642.9350071995141,102.21016851276602,3.9919073129652083,2.3066971789689455E9
Romania,Chillies and peppers dry,18.64829104213136,3.571149070142092,0.37451955230962697,5.757493778347062E7
Canada,Oats,37.60100440418431,-7.051976466983675,1.005080129867293,4.3699694508592343E8
Italy,Lemons and limes,562.9072863830132,97.16679103377464,7.708453924824828,2.1059970019712677E10
Bangladesh,Fruit tropical fresh nes,419.73971523985136,51.73620890662785,2.0587426192931484,3.332568639357657E8
Norway,Triticale,35.7205694314893,0.7396112153579731,0.39980736123960253,9.172892963503549E8
China,Rubber natural,11.966441849787522,1.7380333292858803,0.2471291652157662,9.404907085675465E7
South Africa,Cereals nes,10.24001081769518,4.892244545412656,0.27104638525416597,3.031593212027397E7
